filepath,substrate_cluster,substrate_name
data/raw/Healthy/healthy.1863.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1864.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1865.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.1866.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1867.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1868.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1869.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.187.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1870.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1871.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.1872.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1873.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1874.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1875.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1876.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1877.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1878.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1879.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.188.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1880.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1881.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1882.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1883.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1884.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1885.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1886.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1887.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1888.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1889.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.189.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1890.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1891.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1892.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.1893.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Healthy/healthy.1894.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1895.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1896.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1897.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1898.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1899.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.19.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.190.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1900.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1901.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1902.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1903.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1904.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1905.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1906.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1907.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1908.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1909.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.191.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1910.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1911.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1912.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1913.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1914.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1915.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1916.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1917.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1918.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1919.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.192.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1920.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1921.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1922.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1923.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1924.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1925.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1926.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1927.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1928.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1929.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.193.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1930.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1931.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1932.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1933.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1934.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1935.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1936.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1937.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1938.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1939.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.194.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.1940.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1941.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1942.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1943.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1944.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.1945.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1946.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1947.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1948.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1949.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.195.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1950.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1951.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1952.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1953.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1954.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1955.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1956.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1957.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1958.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1959.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.196.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1960.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1961.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1962.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1963.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1964.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1965.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1966.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1967.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1968.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1969.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.197.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1970.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Healthy/healthy.1971.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1972.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1973.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1974.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.1975.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1976.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1977.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1978.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1979.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.198.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1980.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1981.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1982.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1983.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1984.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1985.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1986.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Healthy/healthy.1987.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1988.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1989.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.199.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1990.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1991.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1992.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1993.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1994.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1995.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.1996.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1997.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1998.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.1999.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.20.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.200.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2000.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2001.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2002.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.2003.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2004.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2005.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2006.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2007.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2008.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2009.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.201.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2010.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2011.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2012.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2013.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2014.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2015.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2016.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2017.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2018.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2019.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.202.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2020.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2021.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2022.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2023.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2024.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2025.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2026.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2027.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2028.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2029.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.203.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2030.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2031.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2032.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2033.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2034.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2035.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2036.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2037.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2038.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2039.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.204.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2040.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2041.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2042.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2043.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2044.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2045.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2046.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2047.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2048.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2049.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.205.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2050.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2051.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2052.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2053.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2054.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2055.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.2056.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.206.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.207.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.208.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.209.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.21.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.210.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.211.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.212.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.213.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.214.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.215.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.216.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.217.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.218.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.219.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.22.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.220.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.221.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.222.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.223.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.224.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.225.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.226.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.227.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.228.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.229.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.23.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.230.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Healthy/healthy.231.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.232.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.233.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.234.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.235.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.236.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.237.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.238.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.239.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.24.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.240.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.241.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.242.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.243.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.244.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.245.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.246.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.247.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.248.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.249.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.25.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.250.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.251.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.252.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.253.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.254.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.255.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.256.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.257.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.258.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.259.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.26.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.260.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.261.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.262.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.263.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.264.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.265.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.266.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.267.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.268.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.269.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.27.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Healthy/healthy.270.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.271.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.272.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.273.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.274.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.275.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.276.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.277.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.278.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.279.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.28.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.280.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.281.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.282.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.283.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.284.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.285.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.286.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.287.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.288.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.289.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.29.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.290.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.291.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.292.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.293.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.294.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.295.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.296.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.297.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Healthy/healthy.298.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.299.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.3.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.30.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.300.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.301.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.302.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.303.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.304.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.305.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.306.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.307.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.308.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.309.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.31.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.310.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.311.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.312.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.313.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.314.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.315.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.316.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.317.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.318.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.319.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.32.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.320.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.321.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.322.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.323.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.324.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.325.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.326.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.327.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Healthy/healthy.328.jpg,1,Cluster 1 (Light wood shavings)
