filepath,label,width,height,filesize,md5,group_id
data/raw/Healthy/healthy.1690.jpg,Healthy,224,224,41532,5070ace042aaa875c23e5c241077f102,3112
data/raw/Healthy/healthy.1691.jpg,Healthy,224,224,31171,7f855205c8a323eb50f8f7486fe22229,3113
data/raw/Healthy/healthy.1692.jpg,Healthy,224,224,20610,d2393be94e199e14b899fb554e5bd44f,3114
data/raw/Healthy/healthy.1693.jpg,Healthy,224,224,25658,e345c6f45eb9374ee0e77f2bb8b1f6d6,3115
data/raw/Healthy/healthy.1694.jpg,Healthy,224,224,25558,69c4a107d369a5de8a0ca832c7d95470,3116
data/raw/Healthy/healthy.1695.jpg,Healthy,224,224,34334,70fba2aae3e8d837958646ce31fe956c,3117
data/raw/Healthy/healthy.1696.jpg,Healthy,224,224,24022,e75bc714a32c403b71f2e60cc480bc2a,3118
data/raw/Healthy/healthy.1697.jpg,Healthy,224,224,29457,76a101a9ae9c4e0debce417f3b8b123b,3119
data/raw/Healthy/healthy.1698.jpg,Healthy,224,224,31824,bbe9c2e77cd8e38bd39d4b2dfb00bcb7,3120
data/raw/Healthy/healthy.1699.jpg,Healthy,224,224,27078,e3d42cd56eaa3c83f64ce80b4b4c519d,3121
data/raw/Healthy/healthy.17.jpg,Healthy,224,224,42012,cc1253dc488105cac0c4b4947677a825,3122
data/raw/Healthy/healthy.170.jpg,Healthy,224,224,25559,3bc9b52fe4716bf2a54cbc07bf33a426,3123
data/raw/Healthy/healthy.1700.jpg,Healthy,224,224,30715,85e7ca88ee62c816ad56fa1f224e8ced,3124
data/raw/Healthy/healthy.1701.jpg,Healthy,224,224,28514,0496764c2ddbd40061eb604af856d5fd,3125
data/raw/Healthy/healthy.1702.jpg,Healthy,224,224,24397,d76d46bab0aeadbc39ad443eac756603,3126
data/raw/Healthy/healthy.1703.jpg,Healthy,224,224,24362,1d3a2006139ca8d82efa7f935570ecf1,3127
data/raw/Healthy/healthy.1704.jpg,Healthy,224,224,26699,bffd41f21220903b77de5695644e10db,3128
data/raw/Healthy/healthy.1705.jpg,Healthy,224,224,40974,1626a1cfea5115de10695cdacb9c4c42,3129
data/raw/Healthy/healthy.1706.jpg,Healthy,224,224,28332,f75f5d4d8182c62a7f465159b4da8032,3130
data/raw/Healthy/healthy.1707.jpg,Healthy,224,224,28456,ea5de3ef0ea4218c3a052818170b28cc,3131
data/raw/Healthy/healthy.1708.jpg,Healthy,224,224,26649,df960822c99908dcc97a563eb74ad326,3132
data/raw/Healthy/healthy.1709.jpg,Healthy,224,224,22983,fbc63638cbd2039759dad2a9cb118121,3133
data/raw/Healthy/healthy.171.jpg,Healthy,224,224,30245,c4f400edcbb681429a949381655b8f80,3134
data/raw/Healthy/healthy.1710.jpg,Healthy,224,224,27669,1ec50cbf6f4d9d856f52ee5345f2d145,3135
data/raw/Healthy/healthy.1711.jpg,Healthy,224,224,22521,408d73bd8a849ff74d1bb85d408f6853,3136
data/raw/Healthy/healthy.1712.jpg,Healthy,224,224,23082,6a54b621bf78e91b9e4ea7c01d6955cf,3137
data/raw/Healthy/healthy.1713.jpg,Healthy,224,224,27604,95c4a97252e6e7d24771ad9c9cca416a,3138
data/raw/Healthy/healthy.1714.jpg,Healthy,224,224,28599,d6577bedb97754138afacdfa1d93c623,3139
data/raw/Healthy/healthy.1715.jpg,Healthy,224,224,30216,b1248f0f5a967588c81ac06518696451,3140
data/raw/Healthy/healthy.1716.jpg,Healthy,224,224,23552,b18cd406590a6c8b04393ede0a3eb737,3141
data/raw/Healthy/healthy.1717.jpg,Healthy,224,224,27884,3a45ef14286c9259e59acc17b704e306,3142
data/raw/Healthy/healthy.1718.jpg,Healthy,224,224,40900,d5f8b732691f98a02c03d39245699d67,3143
data/raw/Healthy/healthy.1719.jpg,Healthy,224,224,25667,8de3c4507e91fa1079d281d3c0152eaf,3144
data/raw/Healthy/healthy.172.jpg,Healthy,224,224,21656,87d49459ec4717219b8fc546ecdd1ad1,3145
data/raw/Healthy/healthy.1720.jpg,Healthy,224,224,51545,cf8ab0123feadf759fa575ae7a81fe71,3146
data/raw/Healthy/healthy.1721.jpg,Healthy,224,224,27205,fa4425e0e22125185d7855c9029065d7,3147
data/raw/Healthy/healthy.1722.jpg,Healthy,224,224,25013,39e8f8e383916292e86b943d2a9d9c1d,3148
data/raw/Healthy/healthy.1723.jpg,Healthy,224,224,24546,25843416b9b6380d6da7afbc55576e2e,3149
data/raw/Healthy/healthy.1724.jpg,Healthy,224,224,22619,6db74abb3451d1bb3ac8b9362eb5d2c1,3150
data/raw/Healthy/healthy.1725.jpg,Healthy,224,224,54169,f0bae9aa727e0115a72c721f3a7e340e,3151
data/raw/Healthy/healthy.1726.jpg,Healthy,224,224,32596,04457791569118b0654b2caaada95be7,3152
data/raw/Healthy/healthy.1727.jpg,Healthy,224,224,28589,36c29943d5895e3245f345f7aabb4623,3153
data/raw/Healthy/healthy.1728.jpg,Healthy,224,224,30437,835210cfdb4e0b6480271f613444a340,3154
data/raw/Healthy/healthy.1729.jpg,Healthy,224,224,19566,ce4f5ef3c65f5cb2bcb06478731f7114,3155
data/raw/Healthy/healthy.173.jpg,Healthy,224,224,53609,5852881782bf71a873dcc3c3981b52d5,3156
data/raw/Healthy/healthy.1730.jpg,Healthy,224,224,27763,02d48261a9d76c3283c64d6191487bc5,3157
data/raw/Healthy/healthy.1731.jpg,Healthy,224,224,41641,7b16f6d97a0ce33a8c9f797d28675dd6,3158
data/raw/Healthy/healthy.1732.jpg,Healthy,224,224,23187,f819ccf0e45c35c357b468239c14e024,3159
data/raw/Healthy/healthy.1733.jpg,Healthy,224,224,51615,3a825368cf011488347f575e9869d9f5,3160
data/raw/Healthy/healthy.1734.jpg,Healthy,224,224,26270,85f59abba9b907a245688d6beaf13614,3161
data/raw/Healthy/healthy.1735.jpg,Healthy,224,224,24962,21dba69c16208288255c91899a9da809,3162
data/raw/Healthy/healthy.1736.jpg,Healthy,224,224,27283,aae4b9aa31c2a626e52843f96ad2d65f,3163
data/raw/Healthy/healthy.1737.jpg,Healthy,224,224,26191,4ed91cdb3504962499830472d26ea260,3164
data/raw/Healthy/healthy.1738.jpg,Healthy,224,224,56526,ff733bc32a230b9e7067348eda7b9a47,3165
data/raw/Healthy/healthy.1739.jpg,Healthy,224,224,29707,85b78b4de1607c161fbda79699945501,3166
data/raw/Healthy/healthy.174.jpg,Healthy,224,224,30501,65f237d341c16fefeec4b80df25ab91f,3167
data/raw/Healthy/healthy.1740.jpg,Healthy,224,224,49147,f6d01e7208f06bd9f5858ea5324b7a44,3168
data/raw/Healthy/healthy.1741.jpg,Healthy,224,224,43361,aafcd6c291db3aa605bb0ec85999a83d,3169
data/raw/Healthy/healthy.1742.jpg,Healthy,224,224,28660,bed1a14a3177c146b5bd1c0ccc8c7980,3170
data/raw/Healthy/healthy.1743.jpg,Healthy,224,224,22103,6825cd6b21dd44bab716d244ae23060b,3171
data/raw/Healthy/healthy.1744.jpg,Healthy,224,224,28522,8b048c47c87f4a99c028c7f7c2383983,3172
data/raw/Healthy/healthy.1745.jpg,Healthy,224,224,20984,3e7d0541c8593cdc10b1ced7154267c6,3173
data/raw/Healthy/healthy.1746.jpg,Healthy,224,224,58615,4b486710baf7ed2c69ebd02742eda934,3174
data/raw/Healthy/healthy.1747.jpg,Healthy,224,224,27955,ef76d00d7214106d4e235a4ec4d08b64,3175
data/raw/Healthy/healthy.1748.jpg,Healthy,224,224,35050,4e407a90b359f595687ddd5f98326adb,3176
data/raw/Healthy/healthy.1749.jpg,Healthy,224,224,31268,5009ef8052326b714f92db7a3ad823cb,3177
data/raw/Healthy/healthy.175.jpg,Healthy,224,224,25584,e9b88bc589e80bb163bd42277f0299d3,3178
data/raw/Healthy/healthy.1750.jpg,Healthy,224,224,32682,d6e2d5ecf023e5e0e001c445c2ea0e58,3179
data/raw/Healthy/healthy.1751.jpg,Healthy,224,224,26541,1ebadd1d4f8cacbe6bbd1aa2173f9192,3180
data/raw/Healthy/healthy.1752.jpg,Healthy,224,224,40580,59fc452a1d33783643611d79aa94e3b6,3181
data/raw/Healthy/healthy.1753.jpg,Healthy,224,224,17423,a1b09f4d81730ac24f0a298b1a126cfb,3182
data/raw/Healthy/healthy.1754.jpg,Healthy,224,224,56342,95995481eaa236c6af63bac02018bf83,3183
data/raw/Healthy/healthy.1755.jpg,Healthy,224,224,23197,7501415d654e8ae694865990c57ba1dc,3184
data/raw/Healthy/healthy.1756.jpg,Healthy,224,224,42144,dcc9695e9c746cbb8c0beeb9ac0ad39c,3185
data/raw/Healthy/healthy.1757.jpg,Healthy,224,224,29637,15e395efd8b1feaf5b580103c7024a8c,3186
data/raw/Healthy/healthy.1758.jpg,Healthy,224,224,28990,c44e580fc8e7b356a4bbf7206a746bbf,3187
data/raw/Healthy/healthy.1759.jpg,Healthy,224,224,37506,aaa39a6dce584b47cc5256800e0644bd,3188
data/raw/Healthy/healthy.176.jpg,Healthy,224,224,24444,59f2ae4bab4e377a1e4819c9606e3b44,3189
data/raw/Healthy/healthy.1760.jpg,Healthy,224,224,54928,1bc69f9c0b081b3e965b912f9e43e8d3,3190
data/raw/Healthy/healthy.1761.jpg,Healthy,224,224,28744,a61ce0400dad6fea363578f1a6505abb,3191
data/raw/Healthy/healthy.1762.jpg,Healthy,224,224,52964,d7f1d5cc3926f527c6ed74088e3a09d2,3192
data/raw/Healthy/healthy.1763.jpg,Healthy,224,224,24445,c7427b733410b277716e516fdd3eb77a,3193
data/raw/Healthy/healthy.1764.jpg,Healthy,224,224,28459,d91123e842eb41b82702aea9e0810015,3194
data/raw/Healthy/healthy.1765.jpg,Healthy,224,224,19584,45e09e3c1d45c4fc715a8fc6bb1aa6f1,3195
data/raw/Healthy/healthy.1766.jpg,Healthy,224,224,30604,8f9dd570dcea3087f090bb680035c9d7,3196
data/raw/Healthy/healthy.1767.jpg,Healthy,224,224,39556,0187508aca982c2410b60f9bf0af6025,3197
data/raw/Healthy/healthy.1768.jpg,Healthy,224,224,28125,0122c180e5516f1c9d784ce7f9f61912,3198
data/raw/Healthy/healthy.1769.jpg,Healthy,224,224,35516,61ab68070da958470dbae6dc25925fe5,3199
data/raw/Healthy/healthy.177.jpg,Healthy,224,224,21018,0450d99999d3ccc5ba8e9086b0913097,3200
data/raw/Healthy/healthy.1770.jpg,Healthy,224,224,26790,1ee68284e348caccfac0907a3f5550e2,3201
data/raw/Healthy/healthy.1771.jpg,Healthy,224,224,39940,8bf222904fcbecf2d142d3e0bb96bcc9,3202
data/raw/Healthy/healthy.1772.jpg,Healthy,224,224,19720,b533c6f44e7bcb5e5eacdbacbd866422,3203
data/raw/Healthy/healthy.1773.jpg,Healthy,224,224,21608,436f87af33bf9441cffb7d8d43ec7a54,3204
data/raw/Healthy/healthy.1774.jpg,Healthy,224,224,25732,72b0af111946bafd76670d0eba6e7b82,3205
data/raw/Healthy/healthy.1775.jpg,Healthy,224,224,27422,16dd6caaa54cfceeb5952125560ee377,3206
data/raw/Healthy/healthy.1776.jpg,Healthy,224,224,33212,42e188825a3dfe58473d3703ceef9ff7,3207
data/raw/Healthy/healthy.1777.jpg,Healthy,224,224,28229,02b8becd2231308cfdd678a47e040384,3208
data/raw/Healthy/healthy.1778.jpg,Healthy,224,224,48652,ae9cb7f396668ae4aa6357ef31b8331d,3209
data/raw/Healthy/healthy.1779.jpg,Healthy,224,224,41783,add25a704d1e9c46d053d1bfd4ec629a,3210
data/raw/Healthy/healthy.178.jpg,Healthy,224,224,23725,128e5652dfb9264ae777776b512dcc30,3211
data/raw/Healthy/healthy.1780.jpg,Healthy,224,224,25919,258b34cb73695096b299027260207732,3212
data/raw/Healthy/healthy.1781.jpg,Healthy,224,224,34586,3efeeee2c4b4ede09e9848f1e35bcb6b,3213
data/raw/Healthy/healthy.1782.jpg,Healthy,224,224,36444,ce0413702c180c22df03d9d6cadddda4,3214
data/raw/Healthy/healthy.1783.jpg,Healthy,224,224,25438,e85de828f01f983c7546c1552ab1eda8,3215
data/raw/Healthy/healthy.1784.jpg,Healthy,224,224,36798,2306620b972fa1cfb2acc0dddee13718,2982
data/raw/Healthy/healthy.1785.jpg,Healthy,224,224,49310,734100f39f21546202bbda12cc92e22e,3216
data/raw/Healthy/healthy.1786.jpg,Healthy,224,224,54587,74151130b3d7351628a5b1ff51e1a515,3217
data/raw/Healthy/healthy.1787.jpg,Healthy,224,224,30497,6a67c03f43f1bd94d28fea90bf55866d,3218
data/raw/Healthy/healthy.1788.jpg,Healthy,224,224,26409,50cb1cffce001a166ec7dcd9959a1847,3219
data/raw/Healthy/healthy.1789.jpg,Healthy,224,224,32152,2f9c0a9b33f6c1075bce25f5f86cd53d,3220
data/raw/Healthy/healthy.179.jpg,Healthy,224,224,24447,b7930524b262b4920a35b034dd8bfbcf,3221
data/raw/Healthy/healthy.1790.jpg,Healthy,224,224,24818,c57c4618ddffdf17625e6eed57abe66c,3222
data/raw/Healthy/healthy.1791.jpg,Healthy,224,224,49720,b79bee61cf062a722d527eb4a0511f86,3223
data/raw/Healthy/healthy.1792.jpg,Healthy,224,224,24559,8f728c46ff6f7c862c4cbd2999e16b0d,3224
data/raw/Healthy/healthy.1793.jpg,Healthy,224,224,42773,66873aa5725ce83d8f3127efef60222a,3225
data/raw/Healthy/healthy.1794.jpg,Healthy,224,224,36477,813787137f487c4506648d50fabd8aef,3226
data/raw/Healthy/healthy.1795.jpg,Healthy,224,224,22160,35bb816c6ff749496f5e7ad18a601e9e,3227
data/raw/Healthy/healthy.1796.jpg,Healthy,224,224,31532,865bc268b91ad2ae4be06a1910e982f2,3228
data/raw/Healthy/healthy.1797.jpg,Healthy,224,224,57438,c2d2532daeca7745f5ca620f228a9eb3,3229
data/raw/Healthy/healthy.1798.jpg,Healthy,224,224,29699,b541c45e6dcfee0511112f28ebc565f9,3230
data/raw/Healthy/healthy.1799.jpg,Healthy,224,224,24341,85caaf4a921b5ce9be84c3674ec05fab,3231
data/raw/Healthy/healthy.18.jpg,Healthy,224,224,25066,f20ceda8fa4458333c493b83a9d59924,3232
data/raw/Healthy/healthy.180.jpg,Healthy,224,224,29244,3a5fc04109f69fe99c2a6ad1c25ad7c6,3233
data/raw/Healthy/healthy.1800.jpg,Healthy,224,224,39623,739f33ac91548e20193acff3f4c88a2a,3234
data/raw/Healthy/healthy.1801.jpg,Healthy,224,224,27916,30ee2f0893f5fac72ce43facdbd6d6df,3235
data/raw/Healthy/healthy.1802.jpg,Healthy,224,224,27574,3242fa56652cac65ab0a5b516a0c178e,3236
data/raw/Healthy/healthy.1803.jpg,Healthy,224,224,28366,ca4e09a95f04b26ef89c54ddd239ca71,3237
data/raw/Healthy/healthy.1804.jpg,Healthy,224,224,27431,f1327b81c4d272f91da3fd7de61f6776,3238
data/raw/Healthy/healthy.1805.jpg,Healthy,224,224,59984,2d58bde43f641a476a6a3aa65f35325e,3239
data/raw/Healthy/healthy.1806.jpg,Healthy,224,224,23850,09cd03228ffd314307796986a4144259,3240
data/raw/Healthy/healthy.1807.jpg,Healthy,224,224,29056,685d92a9cb1a842c71205013ade0a623,3241
data/raw/Healthy/healthy.1808.jpg,Healthy,224,224,22170,ddc462c4fe20566b4d22b07e6b2ccafa,3242
data/raw/Healthy/healthy.1809.jpg,Healthy,224,224,23990,94a7aef591dfc7d37680be269125613c,3243
data/raw/Healthy/healthy.181.jpg,Healthy,224,224,28077,576cebdd02bc018ae914f5aca3f6abf2,3244
data/raw/Healthy/healthy.1810.jpg,Healthy,224,224,29404,7e4e3c52978af63a732e90f783bb0772,3245
data/raw/Healthy/healthy.1811.jpg,Healthy,224,224,50427,c74a93102c76400b9d85084b7c0081c9,3246
data/raw/Healthy/healthy.1812.jpg,Healthy,224,224,56985,fb3a1e40a5bf3b50bf0f00dece88b769,3247
data/raw/Healthy/healthy.1813.jpg,Healthy,224,224,24504,59eb04fc666cb75da919fda931b10e46,3248
data/raw/Healthy/healthy.1814.jpg,Healthy,224,224,23686,4651b81bcf5cf066a06aa0928a6f6641,3249
data/raw/Healthy/healthy.1815.jpg,Healthy,224,224,57100,ee7e78e0a4e6c38c5802e9d86f04b360,3250
data/raw/Healthy/healthy.1816.jpg,Healthy,224,224,43235,b53c62921758c24fe6d0c95a7e2194cd,3251
data/raw/Healthy/healthy.1817.jpg,Healthy,224,224,29507,1ed5d6288bdcd8b7c1d13c5b43d23008,3252
data/raw/Healthy/healthy.1818.jpg,Healthy,224,224,24345,1f13d9e1414367bca250a241196b6f21,3253
data/raw/Healthy/healthy.1819.jpg,Healthy,224,224,36597,8e4cd25919c8293a592462f7691eb231,3254
data/raw/Healthy/healthy.182.jpg,Healthy,224,224,24279,7d2ee5168643430b3865987cc325a938,3255
data/raw/Healthy/healthy.1820.jpg,Healthy,224,224,25103,613cd33f37412c3c70cb25e52df8e899,3256
data/raw/Healthy/healthy.1821.jpg,Healthy,224,224,28873,621f65fff428d48f7a09be122e8b5b6d,3257
data/raw/Healthy/healthy.1822.jpg,Healthy,224,224,27419,c86b1653ea1504168e55a25eb6e57421,3258
data/raw/Healthy/healthy.1823.jpg,Healthy,224,224,37609,d6ddf263f9b54be51f64effb6e1ac807,3259
data/raw/Healthy/healthy.1824.jpg,Healthy,224,224,27107,11d340991f44fb21432f7401cc8f6854,3260
data/raw/Healthy/healthy.1825.jpg,Healthy,224,224,25418,291edb83deeac9c8829586f1b9baf4dc,3261
data/raw/Healthy/healthy.1826.jpg,Healthy,224,224,29584,c4045a66cbb654fe63a41aaa526e54b4,3262
data/raw/Healthy/healthy.1827.jpg,Healthy,224,224,26044,2a2d049ee96e13bd070ba50559fc998b,3263
data/raw/Healthy/healthy.1828.jpg,Healthy,224,224,25563,78229dc71522a58d2fa6d3822889ddf3,3264
data/raw/Healthy/healthy.1829.jpg,Healthy,224,224,42970,e644990e78e230331e2a62f08c0f68e1,3265
data/raw/Healthy/healthy.183.jpg,Healthy,224,224,26215,30be56884576c16e6cbe251092c70f89,3266
data/raw/Healthy/healthy.1830.jpg,Healthy,224,224,31199,f00272c7ce3cf781a111d79e16dc69c4,3267
data/raw/Healthy/healthy.1831.jpg,Healthy,224,224,29409,50b9e9abd490a1e28585394e48450d54,3268
data/raw/Healthy/healthy.1832.jpg,Healthy,224,224,24851,772b6896a1ea78d6d4550f9d3ab035dc,3269
data/raw/Healthy/healthy.1833.jpg,Healthy,224,224,60953,8f91e0734b6a3c355f6682925fee0841,3270
data/raw/Healthy/healthy.1834.jpg,Healthy,224,224,26011,6f353d2524b52a8ae6bbd4e3cdf1fd44,3271
data/raw/Healthy/healthy.1835.jpg,Healthy,224,224,56065,dc3237b14c77b897495eea91c717375d,3272
data/raw/Healthy/healthy.1836.jpg,Healthy,224,224,33046,10a23d8eb41df312e7ceeb5bfb53a94e,3273
data/raw/Healthy/healthy.1837.jpg,Healthy,224,224,22936,a231165c75d6c8029d2dd75e7e1ee67d,3274
data/raw/Healthy/healthy.1838.jpg,Healthy,224,224,24148,3f31dd784527ba467085bfcd2b7cfeed,3275
data/raw/Healthy/healthy.1839.jpg,Healthy,224,224,26494,ef91c9356dced02359993c398d7e09ea,3276
data/raw/Healthy/healthy.184.jpg,Healthy,224,224,31256,b5f8d9c5a02f82f1c6557a86618efd90,3277
data/raw/Healthy/healthy.1840.jpg,Healthy,224,224,27613,9faafe007e53286edd5e1e7b80f57776,3278
data/raw/Healthy/healthy.1841.jpg,Healthy,224,224,28102,45843ef61dfa45c739fe16ee9b407c01,3279
data/raw/Healthy/healthy.1842.jpg,Healthy,224,224,30971,940219938f4c076677788597a918e0f4,3280
data/raw/Healthy/healthy.1843.jpg,Healthy,224,224,26932,0a308c5b008af1df83b5410ba6781500,3281
data/raw/Healthy/healthy.1844.jpg,Healthy,224,224,28963,b340eb32ee0a0f1cd32165fd8021a0da,3282
data/raw/Healthy/healthy.1845.jpg,Healthy,224,224,23579,ed0e68b44089b52bd872ff4be8d4792d,3283
data/raw/Healthy/healthy.1846.jpg,Healthy,224,224,29616,67b6cca23b4f78655ac61b984932891b,3284
data/raw/Healthy/healthy.1847.jpg,Healthy,224,224,26034,3598720e2a12a95bed9435896a8505f4,3285
data/raw/Healthy/healthy.1848.jpg,Healthy,224,224,26889,42803add40318c5194ad9d74492e6415,3286
data/raw/Healthy/healthy.1849.jpg,Healthy,224,224,39307,6eb19ce3739ed693f0fa7ffa9c1048d6,3287
data/raw/Healthy/healthy.185.jpg,Healthy,224,224,21704,0663310a33732013cfa5e62939b4f788,3288
data/raw/Healthy/healthy.1850.jpg,Healthy,224,224,58151,f6db059fbd7878fbfcb68116c3166106,3289
data/raw/Healthy/healthy.1851.jpg,Healthy,224,224,52726,e574110c338b60cd34f24c89cfe828f5,3290
data/raw/Healthy/healthy.1852.jpg,Healthy,224,224,25661,099f44e40e7779a3ecfb4d372b402b68,3291
data/raw/Healthy/healthy.1853.jpg,Healthy,224,224,57884,3af49d819821acda5056c87dd0bf7b2f,3292
data/raw/Healthy/healthy.1854.jpg,Healthy,224,224,25420,6043a62085099f093182f1b22735fa89,3293
data/raw/Healthy/healthy.1855.jpg,Healthy,224,224,41162,03baf0214d9a49f73b724fd8b8213520,3294
data/raw/Healthy/healthy.1856.jpg,Healthy,224,224,28421,540ac21933b3296e571ab04ccfaa8882,3295
data/raw/Healthy/healthy.1857.jpg,Healthy,224,224,27496,af4af1d674d9dca01b70de158539db51,3296
data/raw/Healthy/healthy.1858.jpg,Healthy,224,224,28668,8c8ad697f0aca23f4eaabe742d696ff4,3297
data/raw/Healthy/healthy.1859.jpg,Healthy,224,224,25880,64e8b4925ebe12e3751ff818ec74a045,3298
data/raw/Healthy/healthy.186.jpg,Healthy,224,224,24941,547a9e40e5a66355e6cf1bba586b82af,3299
data/raw/Healthy/healthy.1860.jpg,Healthy,224,224,55425,881974f52886612c0620f406b26b975c,3300
data/raw/Healthy/healthy.1861.jpg,Healthy,224,224,31336,39b3bcb276c69d976cb1aa5e035a43f0,3301
data/raw/Healthy/healthy.1862.jpg,Healthy,224,224,29223,232cc447e5a060ca59b73a0b54b469cd,3302
data/raw/Healthy/healthy.1863.jpg,Healthy,224,224,31216,d9b1390024dc807133cdbc7e8bab1f83,3303
data/raw/Healthy/healthy.1864.jpg,Healthy,224,224,55649,3ab1054853f58c2253d34be2688d8b12,3304
data/raw/Healthy/healthy.1865.jpg,Healthy,224,224,25637,2542a9b8e8158ef64e7375c7ebc525e8,3305
data/raw/Healthy/healthy.1866.jpg,Healthy,224,224,25787,a9fc0f7ef0fe624b8bcc72d54e9406f9,3306
data/raw/Healthy/healthy.1867.jpg,Healthy,224,224,38604,cf1a09c72502160125ef52d557854417,3307
data/raw/Healthy/healthy.1868.jpg,Healthy,224,224,25246,af344c0ff95bc9674482a59626d15394,3308
data/raw/Healthy/healthy.1869.jpg,Healthy,224,224,29302,7bb0d8d16fa933efdf63a96330c6cc76,3309
data/raw/Healthy/healthy.187.jpg,Healthy,224,224,29863,6c00a26b67f1dc25c6773b1e6571976d,3310
data/raw/Healthy/healthy.1870.jpg,Healthy,224,224,30001,a9184144956212f4845a3e289a01be6e,3311
data/raw/Healthy/healthy.1871.jpg,Healthy,224,224,26848,891631cb5cc6563eb8c6c663dfa1902e,3312
data/raw/Healthy/healthy.1872.jpg,Healthy,224,224,28024,233604dccc08e860a153818a9dca0444,3313
data/raw/Healthy/healthy.1873.jpg,Healthy,224,224,26457,32656c9286b159b80528783ffd52465e,3314
data/raw/Healthy/healthy.1874.jpg,Healthy,224,224,23839,5c78ea3adac65bffbc31226dba58b906,3315
data/raw/Healthy/healthy.1875.jpg,Healthy,224,224,26570,e4212cda3e3f88eb0199a31319c2bb21,3316
data/raw/Healthy/healthy.1876.jpg,Healthy,224,224,23497,084f811e5c29bd76d34aed45dd4391a2,3317
data/raw/Healthy/healthy.1877.jpg,Healthy,224,224,29516,16ea75893b5d74310bded344962861cd,3318
data/raw/Healthy/healthy.1878.jpg,Healthy,224,224,28230,cb4546d3a09ffc8fc34b6349df678c3b,3319
data/raw/Healthy/healthy.1879.jpg,Healthy,224,224,23483,bdb00ddbc1fe7ceb9bc1b16f64b6bdb9,3320
data/raw/Healthy/healthy.188.jpg,Healthy,224,224,49818,d3fe5e26ca8303e6776acffcac91e4d1,3321
data/raw/Healthy/healthy.1880.jpg,Healthy,224,224,40684,2917b1041b9b66552b2889b991227875,3322
data/raw/Healthy/healthy.1881.jpg,Healthy,224,224,22967,44614139a1a6e124343ed15338e692ca,3323
data/raw/Healthy/healthy.1882.jpg,Healthy,224,224,24139,a6c2093ccb55b1e4c99e0966ccfc16c0,3324
data/raw/Healthy/healthy.1883.jpg,Healthy,224,224,28118,e2d75cf00dfa81c313e1858b88358909,3325
data/raw/Healthy/healthy.1884.jpg,Healthy,224,224,42925,0b3432ca21188a57a200f2cd93ea4753,3326
data/raw/Healthy/healthy.1885.jpg,Healthy,224,224,44198,9512efff70c395677120a3cec9bf912d,3327
data/raw/Healthy/healthy.1886.jpg,Healthy,224,224,25303,0adc099ce82340897609ce5cbf5a78c7,3328
data/raw/Healthy/healthy.1887.jpg,Healthy,224,224,23931,6f5fff285fe37fd1ba30da63c8583871,3329
data/raw/Healthy/healthy.1888.jpg,Healthy,224,224,30343,1dbe39c90e3bc439de1fede817db8c4c,3330
data/raw/Healthy/healthy.1889.jpg,Healthy,224,224,27833,efefb145d9ea5aa0b6c91d80c4a3795b,3331
data/raw/Healthy/healthy.189.jpg,Healthy,224,224,27968,590ee2d07388d8f22e815a186a82fdcd,3332
data/raw/Healthy/healthy.1890.jpg,Healthy,224,224,25547,caa981a83dc1504d4e71778376b40b78,3333
data/raw/Healthy/healthy.1891.jpg,Healthy,224,224,38801,37085c52c14e450fdcbe35bd3950c19e,3334
data/raw/Healthy/healthy.1892.jpg,Healthy,224,224,23522,d0b360c0dc0a8578da9d03a6093b23f4,3335
data/raw/Healthy/healthy.1893.jpg,Healthy,224,224,26989,c3e5b3017dd3c6464a2f1b956afa8d91,3336
data/raw/Healthy/healthy.1894.jpg,Healthy,224,224,30512,5c71d270e28d852e00bb689034503177,3337
data/raw/Healthy/healthy.1895.jpg,Healthy,224,224,32276,7a554deb364b9f241493a25241c23075,3338
data/raw/Healthy/healthy.1896.jpg,Healthy,224,224,27008,c8a85417008aaae1b3af2f38fe4248d9,3339
data/raw/Healthy/healthy.1897.jpg,Healthy,224,224,57910,c6fe8baf5aca6698b5b7a71a0690b120,3340
data/raw/Healthy/healthy.1898.jpg,Healthy,224,224,32337,6a4b8e10d5b6273b5e59c1e490a01e06,3341
data/raw/Healthy/healthy.1899.jpg,Healthy,224,224,27303,7aedc87e9184511086e5e2c7c1992a79,3342
data/raw/Healthy/healthy.19.jpg,Healthy,224,224,26773,4e0bad49007e1bbc042b096b18fd9851,3343
data/raw/Healthy/healthy.190.jpg,Healthy,224,224,29605,58571a33725ac185ff7cf36cbff9d3e6,3344
data/raw/Healthy/healthy.1900.jpg,Healthy,224,224,21872,0ac38bfd7b9abc87ae7db04eb93d287a,3345
data/raw/Healthy/healthy.1901.jpg,Healthy,224,224,26314,1e33eb259e9f4f8ef161d747ab927d5f,3346
data/raw/Healthy/healthy.1902.jpg,Healthy,224,224,28559,a3fb64cc232a5da32544fb1975e6997d,3347
data/raw/Healthy/healthy.1903.jpg,Healthy,224,224,24655,c3115685bc14db0188842be0108630cb,3348
data/raw/Healthy/healthy.1904.jpg,Healthy,224,224,26064,5d2447d1a50c26a726a7d8a905633bda,3349
data/raw/Healthy/healthy.1905.jpg,Healthy,224,224,31644,dd950182c331239207df3e69bbba1dea,3350
data/raw/Healthy/healthy.1906.jpg,Healthy,224,224,23359,b053ebc8823b4a8f818cc9e17f3579e8,3351
